2024-12-06 18:40:52,346 - 当前位置: 0.00
2024-12-06 18:40:52,347 - 当前位置: 0.00
2024-12-06 18:40:52,358 - 当前位置: 0.00
2024-12-06 18:40:52,368 - 当前位置: 0.00
2024-12-06 18:40:52,378 - 当前位置: 0.00
2024-12-06 18:40:52,389 - 当前位置: 0.00
2024-12-06 18:40:52,398 - 当前位置: 0.00
2024-12-06 18:40:52,408 - 当前位置: 0.00
2024-12-06 18:40:52,417 - 当前位置: 0.00
2024-12-06 18:40:52,428 - 当前位置: 0.00
2024-12-06 18:40:52,436 - Published trajectory point: 0.0 at time 5.0s
2024-12-06 18:40:52,438 - 当前位置: 0.00
2024-12-06 18:40:52,449 - 当前位置: 0.00
2024-12-06 18:40:52,459 - 当前位置: 0.00
2024-12-06 18:40:52,469 - 当前位置: 0.00
2024-12-06 18:40:52,479 - 当前位置: 0.00
2024-12-06 18:40:52,488 - 当前位置: 0.00
2024-12-06 18:40:52,499 - 当前位置: 0.00
2024-12-06 18:40:52,509 - 当前位置: 0.00
2024-12-06 18:40:52,518 - 当前位置: 0.00
2024-12-06 18:40:52,528 - 当前位置: 0.00
2024-12-06 18:40:52,539 - 当前位置: 0.00
2024-12-06 18:40:52,549 - 当前位置: 0.00
2024-12-06 18:40:52,558 - 当前位置: 0.00
2024-12-06 18:40:52,568 - 当前位置: 0.00
2024-12-06 18:40:52,579 - 当前位置: 0.00
2024-12-06 18:40:52,589 - 当前位置: 0.00
2024-12-06 18:40:52,599 - 当前位置: 0.00
2024-12-06 18:40:52,609 - 当前位置: 0.00
2024-12-06 18:40:52,618 - 当前位置: 0.00
2024-12-06 18:40:52,629 - 当前位置: 0.00
2024-12-06 18:40:52,639 - 当前位置: 0.00
2024-12-06 18:40:52,649 - 当前位置: 0.00
2024-12-06 18:40:52,659 - 当前位置: 0.00
2024-12-06 18:40:52,669 - 当前位置: 0.00
2024-12-06 18:40:52,678 - 当前位置: 0.00
2024-12-06 18:40:52,688 - 当前位置: 0.00
2024-12-06 18:40:52,698 - 当前位置: 0.00
2024-12-06 18:40:52,709 - 当前位置: 0.00
2024-12-06 18:40:52,718 - 当前位置: 0.00
2024-12-06 18:40:52,729 - 当前位置: 0.00
2024-12-06 18:40:52,738 - 当前位置: 0.00
2024-12-06 18:40:52,749 - 当前位置: 0.00
2024-12-06 18:40:52,758 - 当前位置: 0.00
2024-12-06 18:40:52,769 - 当前位置: 0.00
2024-12-06 18:40:52,778 - 当前位置: 0.00
2024-12-06 18:40:52,789 - 当前位置: 0.00
2024-12-06 18:40:52,799 - 当前位置: 0.00
2024-12-06 18:40:52,808 - 当前位置: 0.00
2024-12-06 18:40:52,818 - 当前位置: 0.00
2024-12-06 18:40:52,829 - 当前位置: 0.00
2024-12-06 18:40:52,839 - 当前位置: 0.00
2024-12-06 18:40:52,849 - 当前位置: 0.00
2024-12-06 18:40:52,858 - 当前位置: 0.00
2024-12-06 18:40:52,870 - 当前位置: 0.00
2024-12-06 18:40:52,879 - 当前位置: 0.00
2024-12-06 18:40:52,888 - 当前位置: 0.00
2024-12-06 18:40:52,897 - 当前位置: 0.00
2024-12-06 18:40:52,909 - 当前位置: 0.00
2024-12-06 18:40:52,919 - 当前位置: 0.00
2024-12-06 18:40:52,928 - 当前位置: 0.00
2024-12-06 18:40:52,938 - 当前位置: 0.00
2024-12-06 18:40:52,949 - 当前位置: 0.00
2024-12-06 18:40:52,959 - 当前位置: 0.00
2024-12-06 18:40:52,969 - 当前位置: 0.00
2024-12-06 18:40:52,979 - 当前位置: 0.00
2024-12-06 18:40:52,988 - 当前位置: 0.00
2024-12-06 18:40:52,998 - 当前位置: 0.00
2024-12-06 18:40:53,009 - 当前位置: 0.00
2024-12-06 18:40:53,018 - 当前位置: 0.00
2024-12-06 18:40:53,028 - 当前位置: 0.00
2024-12-06 18:40:53,038 - 当前位置: 0.00
2024-12-06 18:40:53,048 - 当前位置: 0.00
2024-12-06 18:40:53,058 - 当前位置: 0.00
2024-12-06 18:40:53,068 - 当前位置: 0.00
2024-12-06 18:40:53,079 - 当前位置: 0.00
2024-12-06 18:40:53,089 - 当前位置: 0.00
2024-12-06 18:40:53,099 - 当前位置: 0.00
2024-12-06 18:40:53,109 - 当前位置: 0.00
2024-12-06 18:40:53,118 - 当前位置: 0.00
2024-12-06 18:40:53,129 - 当前位置: 0.00
2024-12-06 18:40:53,139 - 当前位置: 0.00
2024-12-06 18:40:53,149 - 当前位置: 0.00
2024-12-06 18:40:53,159 - 当前位置: 0.00
2024-12-06 18:40:53,169 - 当前位置: 0.00
2024-12-06 18:40:53,178 - 当前位置: 0.00
2024-12-06 18:40:53,189 - 当前位置: 0.00
2024-12-06 18:40:53,199 - 当前位置: 0.00
2024-12-06 18:40:53,208 - 当前位置: 0.00
2024-12-06 18:40:53,219 - 当前位置: 0.00
2024-12-06 18:40:53,229 - 当前位置: 0.00
2024-12-06 18:40:53,239 - 当前位置: 0.00
2024-12-06 18:40:53,249 - 当前位置: 0.00
2024-12-06 18:40:53,259 - 当前位置: 0.00
2024-12-06 18:40:53,268 - 当前位置: 0.00
2024-12-06 18:40:53,279 - 当前位置: 0.00
2024-12-06 18:40:53,289 - 当前位置: 0.00
2024-12-06 18:40:53,299 - 当前位置: 0.00
2024-12-06 18:40:53,309 - 当前位置: 0.00
2024-12-06 18:40:53,319 - 当前位置: 0.00
2024-12-06 18:40:53,329 - 当前位置: 0.00
2024-12-06 18:40:53,338 - 当前位置: 0.00
2024-12-06 18:40:53,349 - 当前位置: 0.00
2024-12-06 18:40:53,359 - 当前位置: 0.00
2024-12-06 18:40:53,369 - 当前位置: 0.00
2024-12-06 18:40:53,379 - 当前位置: 0.00
2024-12-06 18:40:53,388 - 当前位置: 0.00
2024-12-06 18:40:53,399 - 当前位置: 0.00
2024-12-06 18:40:53,409 - 当前位置: 0.00
2024-12-06 18:40:53,419 - 当前位置: 0.00
2024-12-06 18:40:53,429 - 当前位置: 0.00
2024-12-06 18:40:53,439 - 当前位置: 0.00
2024-12-06 18:40:53,449 - 当前位置: 0.00
2024-12-06 18:40:53,459 - 当前位置: 0.00
2024-12-06 18:40:53,469 - 当前位置: 0.00
2024-12-06 18:40:53,479 - 当前位置: 0.00
2024-12-06 18:40:53,489 - 当前位置: 0.00
2024-12-06 18:40:53,498 - 当前位置: 0.00
2024-12-06 18:40:53,509 - 当前位置: 0.00
2024-12-06 18:40:53,519 - 当前位置: 0.00
2024-12-06 18:40:53,529 - 当前位置: 0.00
2024-12-06 18:40:53,538 - 当前位置: 0.00
2024-12-06 18:40:53,548 - 当前位置: 0.00
2024-12-06 18:40:53,559 - 当前位置: 0.00
2024-12-06 18:40:53,568 - 当前位置: 0.00
2024-12-06 18:40:53,579 - 当前位置: 0.00
2024-12-06 18:40:53,589 - 当前位置: 0.00
2024-12-06 18:40:53,599 - 当前位置: 0.00
2024-12-06 18:40:53,608 - 当前位置: 0.00
2024-12-06 18:40:53,618 - 当前位置: 0.00
2024-12-06 18:40:53,629 - 当前位置: 0.00
2024-12-06 18:40:53,639 - 当前位置: 0.00
2024-12-06 18:40:53,649 - 当前位置: 0.00
2024-12-06 18:40:53,659 - 当前位置: 0.00
2024-12-06 18:40:53,669 - 当前位置: 0.00
2024-12-06 18:40:53,679 - 当前位置: 0.00
2024-12-06 18:40:53,689 - 当前位置: 0.00
2024-12-06 18:40:53,699 - 当前位置: 0.00
2024-12-06 18:40:53,709 - 当前位置: 0.00
