2024-12-06 17:11:16,965 - 当前位置: 0.00
2024-12-06 17:11:16,967 - 当前位置: 0.00
2024-12-06 17:11:16,977 - 当前位置: 0.00
2024-12-06 17:11:16,988 - 当前位置: 0.00
2024-12-06 17:11:16,998 - 当前位置: 0.00
2024-12-06 17:11:17,009 - 当前位置: 0.00
2024-12-06 17:11:17,018 - 当前位置: 0.00
2024-12-06 17:11:17,028 - 当前位置: 0.00
2024-12-06 17:11:17,038 - 当前位置: 0.00
2024-12-06 17:11:17,048 - 当前位置: 0.00
2024-12-06 17:11:17,058 - Published trajectory point: 0.0 at time 5.0s
2024-12-06 17:11:17,058 - 当前位置: 0.00
2024-12-06 17:11:17,069 - 当前位置: 0.00
2024-12-06 17:11:17,078 - 当前位置: 0.00
2024-12-06 17:11:17,089 - 当前位置: 0.00
2024-12-06 17:11:17,099 - 当前位置: 0.00
2024-12-06 17:11:17,109 - 当前位置: 0.00
2024-12-06 17:11:17,118 - 当前位置: 0.00
2024-12-06 17:11:17,128 - 当前位置: 0.00
2024-12-06 17:11:17,138 - 当前位置: 0.00
2024-12-06 17:11:17,148 - 当前位置: 0.00
2024-12-06 17:11:17,158 - 当前位置: 0.00
2024-12-06 17:11:17,169 - 当前位置: 0.00
2024-12-06 17:11:17,178 - 当前位置: 0.00
2024-12-06 17:11:17,188 - 当前位置: 0.00
2024-12-06 17:11:17,198 - 当前位置: 0.00
2024-12-06 17:11:17,208 - 当前位置: 0.00
2024-12-06 17:11:17,219 - 当前位置: 0.00
2024-12-06 17:11:17,229 - 当前位置: 0.00
2024-12-06 17:11:17,239 - 当前位置: 0.00
2024-12-06 17:11:17,248 - 当前位置: 0.00
2024-12-06 17:11:17,258 - 当前位置: 0.00
2024-12-06 17:11:17,269 - 当前位置: 0.00
2024-12-06 17:11:17,279 - 当前位置: 0.00
2024-12-06 17:11:17,289 - 当前位置: 0.00
2024-12-06 17:11:17,299 - 当前位置: 0.00
2024-12-06 17:11:17,309 - 当前位置: 0.00
2024-12-06 17:11:17,323 - 当前位置: 0.00
2024-12-06 17:11:17,330 - 当前位置: 0.00
2024-12-06 17:11:17,339 - 当前位置: 0.00
2024-12-06 17:11:17,348 - 当前位置: 0.00
2024-12-06 17:11:17,358 - 当前位置: 0.00
2024-12-06 17:11:17,368 - 当前位置: 0.00
2024-12-06 17:11:17,377 - 当前位置: 0.00
2024-12-06 17:11:17,388 - 当前位置: 0.00
2024-12-06 17:11:17,398 - 当前位置: 0.00
2024-12-06 17:11:17,408 - 当前位置: 0.00
2024-12-06 17:11:17,419 - 当前位置: 0.00
2024-12-06 17:11:17,428 - 当前位置: 0.00
2024-12-06 17:11:17,439 - 当前位置: 0.00
2024-12-06 17:11:17,449 - 当前位置: 0.00
2024-12-06 17:11:17,459 - 当前位置: 0.00
2024-12-06 17:11:17,469 - 当前位置: 0.00
2024-12-06 17:11:17,478 - 当前位置: 0.00
2024-12-06 17:11:17,488 - 当前位置: 0.00
2024-12-06 17:11:17,498 - 当前位置: 0.00
2024-12-06 17:11:17,507 - 当前位置: 0.00
2024-12-06 17:11:17,517 - 当前位置: 0.00
2024-12-06 17:11:17,527 - 当前位置: 0.00
2024-12-06 17:11:17,537 - 当前位置: 0.00
2024-12-06 17:11:17,547 - 当前位置: 0.00
2024-12-06 17:11:17,557 - 当前位置: 0.00
2024-12-06 17:11:17,567 - 当前位置: 0.00
2024-12-06 17:11:17,578 - 当前位置: 0.00
2024-12-06 17:11:17,589 - 当前位置: 0.00
2024-12-06 17:11:17,598 - 当前位置: 0.00
2024-12-06 17:11:17,609 - 当前位置: 0.00
2024-12-06 17:11:17,619 - 当前位置: 0.00
2024-12-06 17:11:17,628 - 当前位置: 0.00
2024-12-06 17:11:17,639 - 当前位置: 0.00
2024-12-06 17:11:17,648 - 当前位置: 0.00
2024-12-06 17:11:17,658 - 当前位置: 0.00
2024-12-06 17:11:17,668 - 当前位置: 0.00
