2024-12-11 15:55:18,970 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:18,980 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:18,990 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,001 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,010 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,020 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,031 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,040 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,050 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,060 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,071 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,081 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,090 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,101 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,111 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,121 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,130 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,140 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,150 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,160 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,169 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,180 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,190 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,200 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,210 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,221 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,231 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,241 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,251 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,261 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,270 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,280 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,290 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,300 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,311 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,320 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,330 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,340 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,350 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,361 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,370 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,380 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,390 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,401 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,411 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,420 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,430 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,441 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,450 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,460 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,470 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,480 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,491 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,501 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,510 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,530 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,540 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,551 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,560 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,570 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,580 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,590 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,601 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,610 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,621 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,630 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,640 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,650 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,660 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,670 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,680 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,691 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,700 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,710 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,720 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,730 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,740 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,751 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,760 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,771 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,781 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,790 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,801 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,810 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,820 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,830 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,841 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,850 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,860 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,871 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,880 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,890 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,900 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,911 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,921 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,930 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,941 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,951 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,960 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,971 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,980 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:19,991 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,000 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,010 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,021 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,031 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,040 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,051 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,060 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,071 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,081 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,090 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,101 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,110 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,120 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,130 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,141 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,151 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,161 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,171 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,180 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,190 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,201 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,211 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,220 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,230 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,241 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,251 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,260 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,270 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,280 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,290 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,301 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,310 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,321 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,331 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,340 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,350 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,360 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,371 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,381 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,391 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,400 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,410 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,420 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,430 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,440 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,450 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,461 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,471 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,480 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,491 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,501 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,510 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,523 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,532 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,542 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,553 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,562 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,572 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,580 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,590 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,599 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,610 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,620 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,630 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,640 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,651 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,661 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,671 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,681 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,691 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,701 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,711 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,720 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,731 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,740 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,751 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,760 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,771 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,781 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,790 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,811 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,820 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,830 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,840 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,850 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,860 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,870 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,880 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,890 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,901 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,910 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,921 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,930 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,940 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,950 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,960 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,971 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,980 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:20,990 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,000 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,011 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,021 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,031 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,040 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,051 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,060 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,070 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,081 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,091 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,101 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,110 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,120 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,131 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,141 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,151 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,160 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,171 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,181 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,190 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,200 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,210 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,220 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,230 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,240 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,250 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,260 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,271 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,280 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,291 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,301 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,310 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,321 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,331 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,341 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,350 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,360 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,370 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,380 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,390 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,400 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,410 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,420 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,431 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,441 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,450 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,460 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,470 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,481 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,491 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,501 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,511 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,521 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,530 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,540 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,551 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,560 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,570 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,580 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,591 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,601 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,610 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,620 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,630 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,640 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,650 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,660 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,670 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,680 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,690 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,701 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,710 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,721 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,730 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,740 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,750 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,760 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,771 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,780 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,791 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,801 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,811 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,821 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,830 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,841 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,850 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,860 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,870 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,880 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,890 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,900 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,910 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,920 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,930 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,940 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,950 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,960 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,970 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,980 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:21,991 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,001 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,010 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,020 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,030 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,040 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,050 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,060 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,070 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,080 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,090 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,100 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,110 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,120 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,130 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,141 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,151 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,160 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,171 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,180 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,190 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,201 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,210 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,220 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,230 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,244 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,252 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,262 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,272 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,281 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,292 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,300 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,309 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,320 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,330 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,340 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,351 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,360 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,370 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,381 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,390 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,400 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,410 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,420 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,430 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,440 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,450 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,460 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,471 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,481 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,490 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,500 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,510 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,520 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,530 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,540 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,550 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,560 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,570 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,580 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,591 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,601 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,610 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,620 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,631 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,640 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,650 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,661 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,671 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,681 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,690 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,701 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,710 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,721 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,731 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,740 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,751 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,761 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,771 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,780 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,791 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,800 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,810 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,820 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,830 - 当前位置: [1.0, 1.0]
2024-12-11 15:55:22,840 - 当前位置: [1.0, 1.0]
