2024-12-09 16:34:47,860 - 当前位置: 0.00
2024-12-09 16:34:47,862 - 当前位置: 0.00
2024-12-09 16:34:47,872 - 当前位置: 0.00
2024-12-09 16:34:47,882 - 当前位置: 0.00
2024-12-09 16:34:47,893 - 当前位置: 0.00
2024-12-09 16:34:47,902 - 当前位置: 0.00
2024-12-09 16:34:47,913 - 当前位置: 0.00
2024-12-09 16:34:47,923 - 当前位置: 0.00
2024-12-09 16:34:47,933 - 当前位置: 0.00
2024-12-09 16:34:47,943 - 当前位置: 0.00
2024-12-09 16:34:47,946 - Published trajectory point: 0.0 at time 5.0s
2024-12-09 16:34:47,953 - 当前位置: 0.00
2024-12-09 16:34:47,963 - 当前位置: 0.00
2024-12-09 16:34:47,973 - 当前位置: 0.00
2024-12-09 16:34:47,984 - 当前位置: 0.00
2024-12-09 16:34:47,993 - 当前位置: 0.00
2024-12-09 16:34:48,003 - 当前位置: 0.00
2024-12-09 16:34:48,013 - 当前位置: 0.00
2024-12-09 16:34:48,023 - 当前位置: 0.00
2024-12-09 16:34:48,033 - 当前位置: 0.00
2024-12-09 16:34:48,044 - 当前位置: 0.00
2024-12-09 16:34:48,053 - 当前位置: 0.00
2024-12-09 16:34:48,063 - 当前位置: 0.00
2024-12-09 16:34:48,074 - 当前位置: 0.00
2024-12-09 16:34:48,083 - 当前位置: 0.00
2024-12-09 16:34:48,093 - 当前位置: 0.00
2024-12-09 16:34:48,103 - 当前位置: 0.00
2024-12-09 16:34:48,113 - 当前位置: 0.00
2024-12-09 16:34:48,123 - 当前位置: 0.00
2024-12-09 16:34:48,133 - 当前位置: 0.00
2024-12-09 16:34:48,144 - 当前位置: 0.00
2024-12-09 16:34:48,154 - 当前位置: 0.00
2024-12-09 16:34:48,163 - 当前位置: 0.00
2024-12-09 16:34:48,173 - 当前位置: 0.00
2024-12-09 16:34:48,183 - 当前位置: 0.00
2024-12-09 16:34:48,193 - 当前位置: 0.00
2024-12-09 16:34:48,204 - 当前位置: 0.00
2024-12-09 16:34:48,213 - 当前位置: 0.00
2024-12-09 16:34:48,223 - 当前位置: 0.00
2024-12-09 16:34:48,233 - 当前位置: 0.00
2024-12-09 16:34:48,244 - 当前位置: 0.00
2024-12-09 16:34:48,253 - 当前位置: 0.00
2024-12-09 16:34:48,263 - 当前位置: 0.00
2024-12-09 16:34:48,273 - 当前位置: 0.00
2024-12-09 16:34:48,283 - 当前位置: 0.00
2024-12-09 16:34:48,293 - 当前位置: 0.00
2024-12-09 16:34:48,303 - 当前位置: 0.00
2024-12-09 16:34:48,313 - 当前位置: 0.00
2024-12-09 16:34:48,323 - 当前位置: 0.00
2024-12-09 16:34:48,333 - 当前位置: 0.00
2024-12-09 16:34:48,343 - 当前位置: 0.00
