2024-12-06 18:42:31,059 - 当前位置: 0.00
2024-12-06 18:42:31,061 - 当前位置: 0.00
2024-12-06 18:42:31,072 - 当前位置: 0.00
2024-12-06 18:42:31,081 - 当前位置: 0.00
2024-12-06 18:42:31,091 - 当前位置: 0.00
2024-12-06 18:42:31,102 - 当前位置: 0.00
2024-12-06 18:42:31,112 - 当前位置: 0.00
2024-12-06 18:42:31,121 - 当前位置: 0.00
2024-12-06 18:42:31,132 - 当前位置: 0.00
2024-12-06 18:42:31,142 - 当前位置: 0.00
2024-12-06 18:42:31,145 - Published trajectory point: 0.0 at time 5.0s
2024-12-06 18:42:31,152 - 当前位置: 0.00
2024-12-06 18:42:31,162 - 当前位置: 0.00
2024-12-06 18:42:31,173 - 当前位置: 0.00
2024-12-06 18:42:31,182 - 当前位置: 0.00
2024-12-06 18:42:31,192 - 当前位置: 0.00
2024-12-06 18:42:31,202 - 当前位置: 0.00
2024-12-06 18:42:31,212 - 当前位置: 0.00
2024-12-06 18:42:31,222 - 当前位置: 0.00
2024-12-06 18:42:31,232 - 当前位置: 0.00
2024-12-06 18:42:31,242 - 当前位置: 0.00
2024-12-06 18:42:31,252 - 当前位置: 0.00
2024-12-06 18:42:31,262 - 当前位置: 0.00
2024-12-06 18:42:31,272 - 当前位置: 0.00
2024-12-06 18:42:31,282 - 当前位置: 0.00
2024-12-06 18:42:31,292 - 当前位置: 0.00
2024-12-06 18:42:31,303 - 当前位置: 0.00
2024-12-06 18:42:31,312 - 当前位置: 0.00
2024-12-06 18:42:31,322 - 当前位置: 0.00
2024-12-06 18:42:31,332 - 当前位置: 0.00
2024-12-06 18:42:31,343 - 当前位置: 0.00
2024-12-06 18:42:31,352 - 当前位置: 0.00
2024-12-06 18:42:31,362 - 当前位置: 0.00
2024-12-06 18:42:31,373 - 当前位置: 0.00
2024-12-06 18:42:31,382 - 当前位置: 0.00
2024-12-06 18:42:31,392 - 当前位置: 0.00
2024-12-06 18:42:31,402 - 当前位置: 0.00
2024-12-06 18:42:31,412 - 当前位置: 0.00
2024-12-06 18:42:31,422 - 当前位置: 0.00
2024-12-06 18:42:31,432 - 当前位置: 0.00
2024-12-06 18:42:31,442 - 当前位置: 0.00
2024-12-06 18:42:31,452 - 当前位置: 0.00
2024-12-06 18:42:31,463 - 当前位置: 0.00
2024-12-06 18:42:31,473 - 当前位置: 0.00
2024-12-06 18:42:31,482 - 当前位置: 0.00
2024-12-06 18:42:31,492 - 当前位置: 0.00
2024-12-06 18:42:31,502 - 当前位置: 0.00
2024-12-06 18:42:31,512 - 当前位置: 0.00
2024-12-06 18:42:31,523 - 当前位置: 0.00
2024-12-06 18:42:31,532 - 当前位置: 0.00
2024-12-06 18:42:31,543 - 当前位置: 0.00
2024-12-06 18:42:31,552 - 当前位置: 0.00
2024-12-06 18:42:31,562 - 当前位置: 0.00
2024-12-06 18:42:31,573 - 当前位置: 0.00
2024-12-06 18:42:31,583 - 当前位置: 0.00
2024-12-06 18:42:31,593 - 当前位置: 0.00
2024-12-06 18:42:31,602 - 当前位置: 0.00
2024-12-06 18:42:31,612 - 当前位置: 0.00
