2024-12-11 19:30:14,206 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,207 - 当前位置: [0.0, 0.0, 2.0]
2024-12-11 19:30:14,212 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,223 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,233 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,244 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,253 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,257 - Published trajectory points: [0.0, 0.0, 0.0] at time 5.0s
2024-12-11 19:30:14,263 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,273 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,283 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,294 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,304 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,313 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,323 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,333 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,344 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,353 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,364 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,374 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,383 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,393 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,404 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,414 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,424 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,434 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,443 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,454 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,464 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,474 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,483 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,494 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,504 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,514 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,524 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,533 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,544 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,554 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,563 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,574 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,584 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,593 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,604 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,614 - 当前位置: [0.0, 0.0, 2.0]
2024-12-11 19:30:14,624 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,634 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,644 - 当前位置: [0.0, 0.0, -2.0]
2024-12-11 19:30:14,654 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,663 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,674 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,683 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,693 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,703 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,713 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,723 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,734 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,744 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,754 - 当前位置: [0.0, 0.0, -2.0]
2024-12-11 19:30:14,763 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,774 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,784 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,793 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,804 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,814 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,824 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,834 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,844 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,853 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,864 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,873 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,882 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,893 - 当前位置: [0.0, 0.0, 2.0]
2024-12-11 19:30:14,904 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,914 - 当前位置: [0.0, 0.0, 1.0]
2024-12-11 19:30:14,924 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,933 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,943 - 当前位置: [0.0, 0.0, -1.0]
2024-12-11 19:30:14,953 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,964 - 当前位置: [0.0, 0.0, -2.0]
2024-12-11 19:30:14,973 - 当前位置: [0.0, 0.0, 0.0]
2024-12-11 19:30:14,984 - 当前位置: [-1.0, 0.0, -2.0]
2024-12-11 19:30:14,993 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,004 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,014 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,024 - 当前位置: [-1.0, 0.0, 1.0]
2024-12-11 19:30:15,034 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,044 - 当前位置: [-1.0, 0.0, 1.0]
2024-12-11 19:30:15,054 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,064 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,074 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,083 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,093 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,104 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,114 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,124 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,134 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,143 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,154 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,164 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,174 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,184 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,193 - 当前位置: [-1.0, 0.0, 2.0]
2024-12-11 19:30:15,204 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,213 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,223 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,234 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,244 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,254 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,263 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,274 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,284 - 当前位置: [-1.0, 0.0, 1.0]
2024-12-11 19:30:15,294 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,303 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,314 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,324 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,333 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,344 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,354 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,364 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,374 - 当前位置: [-1.0, 0.0, 2.0]
2024-12-11 19:30:15,384 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,394 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,404 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,413 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,424 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,433 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,444 - 当前位置: [-1.0, 0.0, -2.0]
2024-12-11 19:30:15,454 - 当前位置: [-1.0, 0.0, 1.0]
2024-12-11 19:30:15,464 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,473 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,484 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,494 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,516 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,518 - 当前位置: [-1.0, 0.0, 1.0]
2024-12-11 19:30:15,524 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,544 - 当前位置: [-1.0, 0.0, -2.0]
2024-12-11 19:30:15,553 - 当前位置: [-1.0, 0.0, -1.0]
2024-12-11 19:30:15,563 - 当前位置: [-1.0, 0.0, -2.0]
2024-12-11 19:30:15,573 - 当前位置: [-1.0, 0.0, -2.0]
2024-12-11 19:30:15,582 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,593 - 当前位置: [-1.0, 0.0, 0.0]
2024-12-11 19:30:15,603 - 当前位置: [-1.0, 0.0, 0.0]
