2024-12-06 17:17:59,294 - 当前位置: -1.00
2024-12-06 17:17:59,296 - 当前位置: -1.00
2024-12-06 17:17:59,306 - 当前位置: -1.00
2024-12-06 17:17:59,317 - 当前位置: -1.00
2024-12-06 17:17:59,327 - 当前位置: -1.00
2024-12-06 17:17:59,337 - 当前位置: -1.00
2024-12-06 17:17:59,347 - 当前位置: -1.00
2024-12-06 17:17:59,356 - 当前位置: -1.00
2024-12-06 17:17:59,367 - 当前位置: -1.00
2024-12-06 17:17:59,377 - 当前位置: -1.00
2024-12-06 17:17:59,381 - Published trajectory point: 0.0 at time 5.0s
2024-12-06 17:17:59,387 - 当前位置: -1.00
2024-12-06 17:17:59,397 - 当前位置: -1.00
2024-12-06 17:17:59,407 - 当前位置: -1.00
2024-12-06 17:17:59,417 - 当前位置: -1.00
2024-12-06 17:17:59,427 - 当前位置: -1.00
2024-12-06 17:17:59,437 - 当前位置: -1.00
2024-12-06 17:17:59,457 - 当前位置: -1.00
2024-12-06 17:17:59,467 - 当前位置: -1.00
2024-12-06 17:17:59,477 - 当前位置: -1.00
2024-12-06 17:17:59,487 - 当前位置: -1.00
2024-12-06 17:17:59,498 - 当前位置: -1.00
2024-12-06 17:17:59,508 - 当前位置: -1.00
2024-12-06 17:17:59,518 - 当前位置: -1.00
2024-12-06 17:17:59,527 - 当前位置: -1.00
2024-12-06 17:17:59,537 - 当前位置: -1.00
2024-12-06 17:17:59,548 - 当前位置: -1.00
2024-12-06 17:17:59,557 - 当前位置: -1.00
2024-12-06 17:17:59,567 - 当前位置: -1.00
2024-12-06 17:17:59,577 - 当前位置: -1.00
2024-12-06 17:17:59,587 - 当前位置: -1.00
2024-12-06 17:17:59,597 - 当前位置: -1.00
2024-12-06 17:17:59,607 - 当前位置: -1.00
2024-12-06 17:17:59,618 - 当前位置: -1.00
2024-12-06 17:17:59,627 - 当前位置: -1.00
2024-12-06 17:17:59,637 - 当前位置: -1.00
2024-12-06 17:17:59,647 - 当前位置: -1.00
2024-12-06 17:17:59,657 - 当前位置: -1.00
2024-12-06 17:17:59,668 - 当前位置: -1.00
2024-12-06 17:17:59,678 - 当前位置: -1.00
2024-12-06 17:17:59,687 - 当前位置: -1.00
2024-12-06 17:17:59,697 - 当前位置: -1.00
2024-12-06 17:17:59,707 - 当前位置: -1.00
2024-12-06 17:17:59,717 - 当前位置: -1.00
2024-12-06 17:17:59,727 - 当前位置: -1.00
2024-12-06 17:17:59,737 - 当前位置: -1.00
2024-12-06 17:17:59,747 - 当前位置: -1.00
2024-12-06 17:17:59,757 - 当前位置: -1.00
2024-12-06 17:17:59,767 - 当前位置: -1.00
2024-12-06 17:17:59,777 - 当前位置: -1.00
2024-12-06 17:17:59,787 - 当前位置: -1.00
2024-12-06 17:17:59,797 - 当前位置: -1.00
2024-12-06 17:17:59,807 - 当前位置: -1.00
2024-12-06 17:17:59,817 - 当前位置: -1.00
2024-12-06 17:17:59,827 - 当前位置: -1.00
2024-12-06 17:17:59,836 - 当前位置: -1.00
2024-12-06 17:17:59,846 - 当前位置: -1.00
2024-12-06 17:17:59,856 - 当前位置: -1.00
2024-12-06 17:17:59,866 - 当前位置: -1.00
2024-12-06 17:17:59,877 - 当前位置: -1.00
2024-12-06 17:17:59,887 - 当前位置: -1.00
2024-12-06 17:17:59,898 - 当前位置: -1.00
2024-12-06 17:17:59,907 - 当前位置: -1.00
2024-12-06 17:17:59,917 - 当前位置: -1.00
2024-12-06 17:17:59,927 - 当前位置: -1.00
2024-12-06 17:17:59,938 - 当前位置: -1.00
2024-12-06 17:17:59,947 - 当前位置: -1.00
2024-12-06 17:17:59,957 - 当前位置: -1.00
2024-12-06 17:17:59,967 - 当前位置: -1.00
2024-12-06 17:17:59,976 - 当前位置: -1.00
2024-12-06 17:17:59,986 - 当前位置: -1.00
2024-12-06 17:17:59,997 - 当前位置: -1.00
2024-12-06 17:18:00,007 - 当前位置: 0.00
2024-12-06 17:18:00,018 - 当前位置: 0.00
2024-12-06 17:18:00,027 - 当前位置: 0.00
2024-12-06 17:18:00,037 - 当前位置: 0.00
2024-12-06 17:18:00,048 - 当前位置: 0.00
2024-12-06 17:18:00,058 - 当前位置: 0.00
2024-12-06 17:18:00,067 - 当前位置: 0.00
2024-12-06 17:18:00,077 - 当前位置: 0.00
2024-12-06 17:18:00,087 - 当前位置: 0.00
2024-12-06 17:18:00,098 - 当前位置: 0.00
2024-12-06 17:18:00,107 - 当前位置: 0.00
2024-12-06 17:18:00,118 - 当前位置: 0.00
2024-12-06 17:18:00,127 - 当前位置: 0.00
2024-12-06 17:18:00,137 - 当前位置: 0.00
2024-12-06 17:18:00,147 - 当前位置: 0.00
2024-12-06 17:18:00,157 - 当前位置: 0.00
2024-12-06 17:18:00,168 - 当前位置: 0.00
2024-12-06 17:18:00,177 - 当前位置: 0.00
2024-12-06 17:18:00,187 - 当前位置: 0.00
2024-12-06 17:18:00,198 - 当前位置: 1.00
2024-12-06 17:18:00,208 - 当前位置: 1.00
2024-12-06 17:18:00,218 - 当前位置: 1.00
2024-12-06 17:18:00,227 - 当前位置: 1.00
2024-12-06 17:18:00,237 - 当前位置: 1.00
2024-12-06 17:18:00,248 - 当前位置: 1.00
2024-12-06 17:18:00,258 - 当前位置: 1.00
2024-12-06 17:18:00,267 - 当前位置: 1.00
2024-12-06 17:18:00,277 - 当前位置: 1.00
2024-12-06 17:18:00,287 - 当前位置: 1.00
2024-12-06 17:18:00,297 - 当前位置: 1.00
2024-12-06 17:18:00,307 - 当前位置: 1.00
2024-12-06 17:18:00,317 - 当前位置: 1.00
2024-12-06 17:18:00,327 - 当前位置: 1.00
2024-12-06 17:18:00,338 - 当前位置: 1.00
2024-12-06 17:18:00,347 - 当前位置: 1.00
2024-12-06 17:18:00,357 - 当前位置: 1.00
2024-12-06 17:18:00,367 - 当前位置: 1.00
2024-12-06 17:18:00,377 - 当前位置: 1.00
2024-12-06 17:18:00,387 - 当前位置: 1.00
2024-12-06 17:18:00,397 - 当前位置: 1.00
2024-12-06 17:18:00,408 - 当前位置: 1.00
2024-12-06 17:18:00,417 - 当前位置: 1.00
2024-12-06 17:18:00,427 - 当前位置: 1.00
2024-12-06 17:18:00,438 - 当前位置: 1.00
2024-12-06 17:18:00,447 - 当前位置: 1.00
2024-12-06 17:18:00,457 - 当前位置: 1.00
2024-12-06 17:18:00,467 - 当前位置: 1.00
2024-12-06 17:18:00,477 - 当前位置: 1.00
2024-12-06 17:18:00,487 - 当前位置: 1.00
2024-12-06 17:18:00,497 - 当前位置: 1.00
2024-12-06 17:18:00,507 - 当前位置: 1.00
2024-12-06 17:18:00,517 - 当前位置: 1.00
2024-12-06 17:18:00,527 - 当前位置: 1.00
2024-12-06 17:18:00,538 - 当前位置: 1.00
2024-12-06 17:18:00,549 - 当前位置: 1.00
2024-12-06 17:18:00,561 - 当前位置: 1.00
2024-12-06 17:18:00,568 - 当前位置: 1.00
2024-12-06 17:18:00,577 - 当前位置: 1.00
2024-12-06 17:18:00,588 - 当前位置: 1.00
2024-12-06 17:18:00,598 - 当前位置: 1.00
2024-12-06 17:18:00,606 - 当前位置: 1.00
2024-12-06 17:18:00,617 - 当前位置: 1.00
2024-12-06 17:18:00,626 - 当前位置: 1.00
2024-12-06 17:18:00,636 - 当前位置: 1.00
2024-12-06 17:18:00,647 - 当前位置: 1.00
2024-12-06 17:18:00,657 - 当前位置: 1.00
2024-12-06 17:18:00,667 - 当前位置: 1.00
2024-12-06 17:18:00,677 - 当前位置: 1.00
2024-12-06 17:18:00,687 - 当前位置: 1.00
2024-12-06 17:18:00,697 - 当前位置: 1.00
2024-12-06 17:18:00,706 - 当前位置: 1.00
2024-12-06 17:18:00,716 - 当前位置: 1.00
2024-12-06 17:18:00,726 - 当前位置: 1.00
